"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"B6E2KD9D","journalArticle","2023","Oyeshile, O.; Fadare, D. A.; Kazeem, R. A.; ...","Development of a Low-Cost and Modular Vertical Farming Rig for Sustainable Farming Process","Instrumentation …","","","","https://www.researchgate.net/profile/Omolayo-Ikumapayi/publication/372727020_Development_of_a_Low-Cost_and_Modular_Vertical_Farming_Rig_for_Sustainable_Farming_Process/links/64c50120cda2775c03d0dd6c/Development-of-a-Low-Cost-and-Modular-Vertical-Farming-Rig-for-Sustainable-Farming-Process.pdf","… The objective of this project is to domesticate vertical farming technology in Nigeria at a low cost with the use of sustainable materials and to remotely monitor the vertical farm using an …","2023","2023-11-07 10:40:46","2023-11-07 10:40:46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDPXSSIF","book","2017","Yee, B. K. K.","Design and engineer a domestic use vertical farm unit for growing green vegetables and herbs","","","","","https://dr.ntu.edu.sg/handle/10356/72078","… vertical farming that is both efficient and sustainable. With well-established vertical farming … As such, the solution proposed in this reports is a sustainable, easily maintained, low power …","2017","2023-11-07 10:40:46","2023-11-07 10:40:46","","","","","","","","","","","","","dr.ntu.edu.sg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JGBRNYP","journalArticle","2023","Ayamany, K.; Azizan, S. A.","Consumer Perception and Acceptance Across Different Scales of Vertical Farming in Klang Valley","Engineering, Agriculture, Science and …","","","","https://journal.ucyp.edu.my/index.php/EASTJ/article/view/197","… vertical farming activities as a source of income. Thus, this study explores consumer insights on the awareness and purchasing habits of vertical farming … three separate vertical farming …","2023","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHG9XRY8","journalArticle","2023","Hegedűs, C.; Frankó, A.; Varga, P.; Gindl, S.; ...","Enabling Scalable Smart Vertical Farming with IoT and Machine Learning Technologies","NOMS 2023-2023 …","","","","https://ieeexplore.ieee.org/abstract/document/10154269/","… art in agriculture still faces numerous challenges in sustainability, labour intensity and energy … domains of agriculture, such as vertical farming and modern green housing use cases, as …","2023","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKLEVTG4","book","2020","Mejia, J.","Feasibility Study of a Vertical Farm as a Social Enterprise in Pomona, California","","","","","https://scholarworks.calstate.edu/downloads/5q47rq67h","… This case study is a proposal for an urban vertical farm as a … of an economically sustainable and socially conscious … researching the possibilities of a vertical farm as a business and/or a …","2020","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","scholarworks.calstate.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W6GT6LQV","journalArticle","","Bhangaonkar, P. D.; Sahu, S.; Vyas, G.","SCOPE OF FARM ON WHEELS TECHNOLOGY FOR VERTICAL FARMING IN INDIA","researchjournal.gtu.ac.in","","","","http://www.researchjournal.gtu.ac.in/News/5.%20ENGINEERING.pdf","… Planners, Policymakers, and entrepreneurs can associate together to promote and build such land conserving and citizen-centric sustainable Vertical Farming environments in India. …","","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XTT7NUPK","journalArticle","2022","Song, S.; Hou, Y.; Lim, R. B. H.; Gaw, L. Y. F.; ...","Comparison of vegetable production, resource-use efficiency and environmental performance of high-technology and conventional farming systems for urban …","Science of The Total …","","","","https://www.sciencedirect.com/science/article/pii/S0048969721056990","… , vertical farming with natural lighting (Vnat), and indoor … We did not assess the long-term economic sustainability of the … Hence, the local vegetable farm's economic sustainability may be …","2022","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8PUF2E8","journalArticle","2018","Nwosisi, S.; Nandwani, D.","Urban horticulture: overview of recent developments","Urban horticulture: sustainability for the future","","","10.1007/978-3-319-67017-1_1","https://link.springer.com/chapter/10.1007/978-3-319-67017-1_1","… vertical farming systems (hydroponics, aeroponics, and aquaponics) including organic vertical farming … Some of the concerns, challenges, and benefits in urban vertical farming systems …","2018","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMDI8746","journalArticle","2019","Wijanarko, A.; Nugroho, A. P.; Sutiarso, L.; ...","Development of mobile RoboVision with stereo camera for automatic crop growth monitoring in plant factory","AIP Conference …","","","10.1063/1.5141713/14205757/020100_1_online","https://pubs.aip.org/aip/acp/article-abstract/2202/1/020100/962255","… sustainability of agricultural production systems. One application of precision farming at the Plant Factory … work statically so that for one Plant Factory place several cameras are needed. …","2019","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MT53TRF8","book","2020","Areias, A. I.","The Future of Industries: How Indoor Vertical Farming Will Disrupt the Agriculture Supply Chain","","","","","https://search.proquest.com/openview/ace8248d483788bd405490f7e4a21075/1?pq-origsite=gscholar\&cbl=2026366\&diss=y","… This dissertation intends to evaluate the disruptive effect of vertical farming in a controlled … Vertical farming can contribute to food security as well as to sustainable food production …","2020","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","search.proquest.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJF9K536","journalArticle","2022","Carlessi, M.; Franchetti, B.; Venco, A.; ...","Growing medicinal plant Artemisia in vertical farming under different LED light conditions","… on Medicinal and …","","","","https://www.actahort.org/books/1358/1358_38.htm","… -scale, sustainable production of artemisinin. In this work, we report … vertical farming as a promising system for a sustainable production of the Artemisia plant. Indoor vertical farming …","2022","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIJCXGKQ","journalArticle","2022","Guffanti, D.; Cocetta, G.; Franchetti, B. M.; Ferrante, A.","… of Flushing on the Nitrate Content and Postharvest Quality of Lettuce (Lactuca sativa L. Var. Acephala) and Rocket (Eruca sativa Mill.) Grown in a Vertical Farm","Horticulturae","","","","https://www.mdpi.com/2311-7524/8/7/604","… Vertical farming is an indoor cultivation system introduced as a technical solution … sustainability of the production [2]. Hydroponics is the technique mostly widely used in vertical farming […","2022","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQA24PBQ","journalArticle","2020","Lerer, L.; Kamaleson, C.","Growth, yield, and quality in hydroponic vertical farming–Effects of Phycocyanin-rich Spirulina Extract","Preprints","","","","https://www.researchgate.net/profile/Leonard-Lerer/publication/346088799_Growth_yield_and_quality_in_hydroponic_vertical_farming_-Effects_of_Phycocyanin-rich_Spirulina_Extract/links/5fbb0c6a299bf104cf6cebc2/Growth-yield-and-quality-in-hydroponic-vertical-farming-Effects-of-Phycocyanin-rich-Spirulina-Extract.pdf","… Vertical farming (VF) is a source of high-quality, accessible, … A major obstacle to the economic sustainability of VF is the … sustainability of the nascent, but rapidly growing VF sector. …","2020","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2I4CS5NN","journalArticle","2022","Kim, Y.; Shin, H. R.; Oh, S.; Yu, K. H.","Analysis on the economic feasibility of a plant factory combined with architectural technology for energy performance improvement","Agriculture","","","","https://www.mdpi.com/2077-0472/12/5/684","… When the economic analysis included the plant factory installation cost used to maintain the … Based on these results, we aim to reduce the use of fossil fuels for sustainable energy by …","2022","2023-11-07 10:40:47","2023-11-07 10:40:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
